store_id,uptime_last_hour(minutes),uptime_last_day(hours),uptime_last_week(hours),downtime_last_hour(minutes),downtime_last_day(hours),downtime_last_week(hours)
259693267266088361,60.0,23.83,167.00,0.0,0.17,1.0
8200924623788479714,55.0,13.25,94.33,5.0,0.5,1.92
4114952025477202915,55.0,10.00,72.08,5.0,0.75,3.17
6273637949509729534,60.0,10.00,69.00,0.0,0.0,0.0
6243878889832386076,60.0,24.00,168.00,0.0,0.0,0.0
4334200139645150098,60.0,24.00,168.00,0.0,0.0,0.0
7945455645770674132,60.0,24.00,168.00,0.0,0.0,0.0
5404282220182335037,60.0,23.98,167.88,0.0,0.0,0.0
3341131619711725967,60.0,5.00,56.00,0.0,0.0,0.0
6468358254857272627,55.0,15.50,111.33,5.0,1.0,4.17
5791234829650649715,60.0,24.00,168.00,0.0,0.0,0.0
5974947466553595050,60.0,24.00,168.00,0.0,0.0,0.0
1099833928414184218,60.0,9.50,80.75,0.0,0.0,0.0
4643562238509650081,50.0,22.00,158.90,10.0,2.0,9.1
1932681028900485736,50.0,22.58,161.24,10.0,1.42,6.76
5258636608045275414,60.0,12.98,105.93,0.0,0.0,0.0
3065043782772945562,60.0,24.00,168.00,0.0,0.0,0.0
5108488304801889479,60.0,13.00,93.00,0.0,0.0,0.0
6277840676964668623,55.0,22.28,160.43,5.0,1.7,7.45
2762626927317616944,60.0,10.50,73.50,0.0,0.0,0.0
7860979717434645220,55.0,14.00,100.58,5.0,1.0,4.42
3173555615975959214,55.0,22.00,158.89,5.0,2.0,9.11
7502320539430231593,55.0,9.50,70.83,5.0,0.75,2.92
8895003040294409096,60.0,24.00,168.00,0.0,0.0,0.0
6418430495238549376,60.0,8.00,56.00,0.0,0.0,0.0
1270216867504472848,60.0,11.00,77.00,0.0,0.0,0.0
3831047551770936136,60.0,24.00,168.00,0.0,0.0,0.0
4176035718303617838,60.0,24.00,168.00,0.0,0.0,0.0
4555993960611126128,60.0,8.75,60.50,0.0,0.0,0.0
1653546505509885456,60.0,9.75,68.25,0.0,0.0,0.0
821097264726623470,60.0,13.00,85.00,0.0,0.0,0.0
5154809280252928084,60.0,9.00,78.00,0.0,0.0,0.0
7681667105698822900,60.0,10.50,73.50,0.0,0.0,0.0
7728530608702456871,55.0,22.00,158.87,5.0,2.0,9.13
6024744556035232784,60.0,24.00,168.00,0.0,0.0,0.0
1853208929083741071,60.0,11.00,74.00,0.0,0.0,0.0
5801800607682559559,60.0,13.00,87.00,0.0,0.0,0.0
5319897989702820765,60.0,4.50,50.00,0.0,0.0,0.0
8756957520812511864,60.0,11.00,89.50,0.0,0.0,0.0
1810107846847742311,60.0,11.00,74.97,0.0,0.0,0.0
349491419735784823,60.0,13.00,91.00,0.0,0.0,0.0
452391049918232490,50.0,22.00,158.91,10.0,2.0,9.09
7362303623926084904,60.0,24.00,168.00,0.0,0.0,0.0
85365680052177919,60.0,24.00,168.00,0.0,0.0,0.0
4021748929229157719,60.0,7.17,50.17,0.0,0.0,0.0
186066571492343251,60.0,15.00,103.00,0.0,0.0,0.0
2977189193675262898,55.0,9.75,70.58,5.0,0.75,2.92
2982819638474057896,60.0,11.00,77.00,0.0,0.0,0.0
4521472232575735964,60.0,24.00,90.00,0.0,0.0,0.0
3357928618176504050,60.0,24.00,168.00,0.0,0.0,0.0
3354378513684691706,60.0,24.00,168.00,0.0,0.0,0.0
3230862443792426031,60.0,12.98,91.93,0.0,0.0,0.0
5917727738261031768,60.0,12.00,82.00,0.0,0.0,0.0
7532429074809780514,60.0,14.50,98.00,0.0,0.0,0.0
5530053751537263420,60.0,14.50,98.00,0.0,0.0,0.0
3616666557850463424,60.0,24.00,168.00,0.0,0.0,0.0
8104581577381117993,60.0,17.98,125.88,0.0,0.0,0.0
5409527894414643606,55.0,11.50,82.17,5.0,0.5,1.83
4476347956989324645,60.0,24.00,168.00,0.0,0.0,0.0
3607175595900238487,60.0,24.00,168.00,0.0,0.0,0.0
1994996095849096915,55.0,11.25,85.14,5.0,0.75,2.83
3911895887458364324,55.0,10.25,73.92,5.0,0.75,3.08
3465633230040366608,55.0,22.42,50.42,5.0,1.58,2.08
6279570755991193021,60.0,12.98,91.93,0.0,0.0,0.0
8251997657888954549,60.0,10.25,73.75,0.0,0.0,0.0
4005062109729582284,55.0,10.75,80.83,5.0,0.75,3.17
1651926743556396112,60.0,15.00,105.00,0.0,0.0,0.0
137747008306160997,60.0,11.00,77.00,0.0,0.0,0.0
1334615109344502126,60.0,10.25,73.75,0.0,0.0,0.0
5721357029476609077,60.0,10.00,80.00,0.0,0.0,0.0
9057595468647769859,60.0,24.00,168.00,0.0,0.0,0.0
6972902478379844929,60.0,24.00,168.00,0.0,0.0,0.0
5462798746166483767,60.0,16.00,111.00,0.0,0.0,0.0
2378235490339082505,60.0,24.00,168.00,0.0,0.0,0.0
4041381601238850553,60.0,11.00,77.00,0.0,0.0,0.0
3756464757092735225,55.0,7.75,55.89,5.0,0.75,3.61
5582998155993374734,60.0,7.00,83.00,0.0,0.0,0.0
3180407737427200650,55.0,9.50,68.17,5.0,0.5,1.83
5233454347759753445,60.0,23.98,167.88,0.0,0.0,0.0
6833173360315994191,55.0,8.83,78.50,5.0,0.67,2.5
2293752746141569150,55.0,22.00,158.83,5.0,2.0,9.17
110446890183797413,55.0,22.00,158.82,5.0,2.0,9.18
1468487315934241267,55.0,22.00,158.82,5.0,2.0,9.18
5317714401882520817,60.0,8.00,56.00,0.0,0.0,0.0
6643300258162432834,60.0,11.00,84.00,0.0,0.0,0.0
8893887877833087915,60.0,12.00,83.83,0.0,0.0,0.17
6197071901978246272,60.0,10.00,88.00,0.0,0.0,0.0
7406813984948652507,55.0,21.92,159.41,5.0,2.08,8.59
1707600546456035178,60.0,14.00,109.00,0.0,0.0,0.0
7132943144591704344,60.0,24.00,168.00,0.0,0.0,0.0
8164040036943804305,60.0,24.00,168.00,0.0,0.0,0.0
3134829338441709388,60.0,24.00,167.83,0.0,0.0,0.17
4597973327472528492,60.0,24.00,167.83,0.0,0.0,0.17
990094220379435650,55.0,22.00,160.32,5.0,2.0,7.68
3988637586874022280,55.0,22.00,158.83,5.0,2.0,9.17
9117779094872096979,60.0,12.00,88.50,0.0,0.0,0.0
6711428470739531382,60.0,5.25,49.33,0.0,0.25,1.17
2834338051912960188,55.0,16.78,120.73,5.0,1.2,5.15
8290268997458051251,60.0,17.00,119.00,0.0,0.0,0.0
4760029431502257886,55.0,14.00,101.42,5.0,1.0,3.58
1914448156720761960,60.0,5.00,73.00,0.0,0.0,0.0
4614819751915683452,60.0,11.00,65.50,0.0,0.0,0.0
3871205184516890097,60.0,24.00,168.00,0.0,0.0,0.0
2237237809358266022,60.0,7.75,64.00,0.0,0.0,0.0
3905772850516181263,60.0,13.75,96.25,0.0,0.0,0.0
7132560443803882004,60.0,11.00,79.00,0.0,0.0,0.0
4733661221408916791,55.0,8.25,59.50,5.0,0.75,3.5
4604258328653782687,60.0,23.98,167.88,0.0,0.0,0.0
6132591201118758507,55.0,22.00,136.59,5.0,2.0,8.41
2523323892699886655,55.0,22.00,136.50,5.0,2.0,8.5
2141766740219903869,60.0,10.00,70.00,0.0,0.0,0.0
3181898990960972439,60.0,7.67,71.08,0.0,0.33,0.92
5427360164026836870,60.0,22.08,158.85,0.0,1.92,9.15
293857813278950485,60.0,22.08,158.85,0.0,1.92,9.15
9135376746703825482,55.0,9.33,67.50,5.0,0.67,2.5
496858572677556540,55.0,10.25,74.08,5.0,0.75,2.92
5563661163564879199,60.0,24.00,167.67,0.0,0.0,0.33
508915149479805627,60.0,24.00,167.67,0.0,0.0,0.33
5773502094973833446,60.0,11.75,81.25,0.0,0.0,0.0
690894351297797669,60.0,24.00,168.00,0.0,0.0,0.0
2219122341590683967,60.0,24.00,168.00,0.0,0.0,0.0
4409080544749907367,50.0,22.00,158.73,10.0,2.0,9.27
8525054639563215712,60.0,15.00,105.00,0.0,0.0,0.0
8381340098631611957,55.0,22.00,159.62,5.0,2.0,8.38
3936197001257345509,60.0,12.50,80.50,0.0,0.0,0.0
2682314402849553166,55.0,9.92,84.67,5.0,0.83,3.33
1230130472277886354,60.0,17.50,118.50,0.0,0.0,0.0
4025243709505534400,55.0,13.90,99.73,5.0,0.83,3.65
7630176004787064983,60.0,24.00,168.00,0.0,0.0,0.0
3068127015204330700,55.0,10.33,74.33,5.0,0.67,2.67
4463732466727475733,60.0,23.83,167.00,0.0,0.17,1.0
7815590034868021689,60.0,23.83,167.00,0.0,0.17,1.0
692381542361937128,60.0,12.50,87.50,0.0,0.0,0.0
2081002771318190908,60.0,9.00,78.00,0.0,0.0,0.0
969831609893401859,60.0,10.00,68.00,0.0,0.0,0.0
22714854872571546,50.0,22.00,158.87,10.0,2.0,9.13
5502955731424819809,50.0,22.00,158.87,10.0,2.0,9.13
5334085009382446620,55.0,21.97,103.86,5.0,2.03,6.12
8711255513803746732,60.0,7.00,49.00,0.0,0.0,0.0
1570635880469678418,60.0,23.98,167.88,0.0,0.0,0.0
434158555967765765,60.0,10.00,70.00,0.0,0.0,0.0
2673661615772379850,50.0,22.00,158.85,10.0,2.0,9.15
5687653224523048489,60.0,24.00,167.75,0.0,0.0,0.25
5339362701853549696,60.0,24.00,167.75,0.0,0.0,0.25
2840903692608259286,60.0,9.00,78.00,0.0,0.0,0.0
4953550259395759150,60.0,10.50,83.50,0.0,0.0,0.0
1244855879175126997,60.0,24.00,168.00,0.0,0.0,0.0
2472200369622349061,60.0,24.00,168.00,0.0,0.0,0.0
2964897505220625860,55.0,22.00,136.50,5.0,2.0,8.5
4853538792446009324,60.0,9.83,68.83,0.0,0.0,0.0
1730475228731305216,60.0,23.98,167.88,0.0,0.0,0.0
5599817024834832442,60.0,9.50,67.50,0.0,0.0,0.0
3257742106165102311,60.0,24.00,168.00,0.0,0.0,0.0
8736159729977101435,60.0,16.00,112.00,0.0,0.0,0.0
4823610700451492669,60.0,4.50,50.00,0.0,0.0,0.0
3719086539850211771,55.0,10.25,74.00,5.0,0.75,2.5
906976341811964227,60.0,24.00,86.00,0.0,0.0,0.0
4127105604797317363,60.0,23.98,167.88,0.0,0.0,0.0
4053941272932293138,60.0,23.98,167.88,0.0,0.0,0.0
6022548883305393564,60.0,23.98,167.88,0.0,0.0,0.0
6991361020939148489,60.0,7.75,86.75,0.0,0.0,0.0
6434576784753164937,60.0,24.00,168.00,0.0,0.0,0.0
3667958890424134353,60.0,11.00,77.00,0.0,0.0,0.0
5613854412649451707,60.0,1.58,57.90,0.0,0.42,2.08
1386920948956286556,60.0,10.00,88.00,0.0,0.0,0.0
2408430005774786421,60.0,23.98,167.88,0.0,0.0,0.0
4647925521509366917,60.0,24.00,167.25,0.0,0.0,0.75
4609967034899071339,60.0,5.80,61.39,0.0,0.2,0.61
7013548470004137129,60.0,24.00,168.00,0.0,0.0,0.0
7956411844677574530,60.0,7.00,52.00,0.0,0.0,0.0
1403958510367829660,60.0,13.00,87.00,0.0,0.0,0.0
5935997037697592195,60.0,24.00,112.50,0.0,0.0,0.0
6026315832339406570,60.0,9.50,63.50,0.0,0.0,0.0
6017379139131798400,60.0,10.00,84.00,0.0,0.0,0.0
2221977490793644554,60.0,23.98,167.88,0.0,0.0,0.0
6329009475691651705,60.0,10.00,68.67,0.0,0.0,1.33
6875102071632731757,60.0,24.00,168.00,0.0,0.0,0.0
8821800782460514906,60.0,24.00,168.00,0.0,0.0,0.0
308085499022847293,60.0,23.98,167.88,0.0,0.0,0.0
7911029705250836944,60.0,23.98,167.88,0.0,0.0,0.0
8882003004422321830,60.0,14.50,101.50,0.0,0.0,0.0
8760340425997850406,60.0,15.75,100.75,0.0,0.0,0.0
1784126315069267842,60.0,7.50,86.00,0.0,0.0,0.0
520570944001354045,55.0,10.25,74.17,5.0,0.75,2.83
3165603542422832458,60.0,24.00,168.00,0.0,0.0,0.0
4272577085626290818,60.0,11.00,77.00,0.0,0.0,0.0
3285227385843794415,60.0,24.00,168.00,0.0,0.0,0.0
3010726748528874380,50.0,22.00,158.87,10.0,2.0,9.13
2187423554257335542,60.0,23.98,167.88,0.0,0.0,0.0
839144469176251138,60.0,15.75,109.58,0.0,0.25,0.42
7877430938994630686,60.0,13.00,87.00,0.0,0.0,0.0
5153298520289822841,60.0,24.00,94.00,0.0,0.0,0.0
5438515004155011179,60.0,2.50,17.50,0.0,0.0,0.0
2760159884831666460,60.0,24.00,168.00,0.0,0.0,0.0
5583858332520846678,60.0,24.00,168.00,0.0,0.0,0.0
1521289575048831804,50.0,22.00,158.89,10.0,2.0,9.11
9111087628624425255,50.0,22.50,160.73,10.0,1.5,7.27
3365146187740881861,55.0,8.22,49.30,5.0,0.78,2.2
6524973376058199155,60.0,15.00,105.00,0.0,0.0,0.0
9131743599757379816,60.0,23.98,167.88,0.0,0.0,0.0
365966483790809317,60.0,23.98,167.88,0.0,0.0,0.0
5259619998391228814,60.0,15.98,114.92,0.0,0.0,0.0
2739564275596596870,60.0,12.00,98.00,0.0,0.0,0.0
5662932632894687495,60.0,23.53,166.26,0.0,0.45,1.62
2325017328705377297,55.0,22.00,158.68,5.0,2.0,9.32
7735179894569805921,55.0,22.00,158.68,5.0,2.0,9.32
445709763188105330,60.0,4.50,31.50,0.0,0.0,0.0
4459587593158283629,55.0,21.97,159.97,5.0,2.03,8.03
7639380240275035056,60.0,24.00,168.00,0.0,0.0,0.0
5212031756503153684,55.0,13.17,93.75,5.0,0.83,3.25
5294595879709535120,60.0,16.92,120.25,0.0,0.83,4.0
4347659614652875346,60.0,23.98,167.88,0.0,0.0,0.0
6442911056406415028,60.0,16.00,112.00,0.0,0.0,0.0
808037625051477580,60.0,24.00,92.50,0.0,0.0,0.0
553149046217768978,55.0,21.92,159.46,5.0,2.08,8.54
4784245384225385013,60.0,6.00,112.83,0.0,0.0,1.17
1935227182459261880,55.0,7.75,71.78,5.0,0.75,3.22
135982805079134958,55.0,22.00,159.12,5.0,2.0,8.88
6293447473718103019,60.0,24.00,168.00,0.0,0.0,0.0
348393327834868246,60.0,24.00,168.00,0.0,0.0,0.0
9065258809385046852,60.0,24.00,168.00,0.0,0.0,0.0
2619296338467852730,60.0,24.00,168.00,0.0,0.0,0.0
6754718234612588132,60.0,11.00,84.00,0.0,0.0,0.0
7470331207943527704,60.0,10.00,98.00,0.0,0.0,0.0
1097657735530242385,60.0,3.00,83.00,0.0,0.0,0.0
8681800415979794330,60.0,9.50,81.00,0.0,0.0,0.0
3641799312828931961,60.0,11.50,80.50,0.0,0.0,0.0
4694308047730854595,60.0,4.58,82.46,0.0,0.42,2.54
5117139312580265611,60.0,13.00,85.00,0.0,0.0,0.0
5962156314574228644,60.0,12.50,86.50,0.0,0.0,0.0
4972797424673499940,60.0,12.98,91.93,0.0,0.0,0.0
1641423686195049498,55.0,13.92,100.33,5.0,1.08,4.67
4160499691020877612,55.0,9.08,65.67,5.0,0.67,2.58
8931114819354217726,55.0,16.83,121.00,5.0,1.17,5.0
4374942605696419037,60.0,9.00,63.00,0.0,0.0,0.0
5914066104289259243,60.0,9.75,84.50,0.0,0.0,0.0
4858098896846132350,55.0,11.25,81.08,5.0,0.75,2.92
571462598420268401,60.0,7.50,50.50,0.0,0.0,0.0
7924118054613812381,60.0,10.75,75.25,0.0,0.0,0.0
8439387463255108213,60.0,23.98,167.88,0.0,0.0,0.0
8506735742081120880,60.0,14.00,80.75,0.0,0.0,0.25
2297548562973262314,50.0,23.50,165.50,10.0,0.5,2.5
5002190656973696840,55.0,13.89,100.72,5.0,1.11,4.28
3804038473946187632,60.0,12.00,87.97,0.0,0.0,0.0
6908096606924933643,60.0,13.00,85.00,0.0,0.0,0.0
4747602859000445887,55.0,11.92,80.08,5.0,1.08,4.92
7902233585363447354,60.0,7.55,54.72,0.0,0.45,1.28
7381010239796901182,60.0,9.73,66.13,0.0,0.0,0.0
2797081198334010827,60.0,10.00,71.00,0.0,0.0,0.0
1135280948905249992,60.0,13.00,91.00,0.0,0.0,0.0
4904865724346814072,60.0,17.98,125.88,0.0,0.0,0.0
526648590245754064,60.0,23.98,159.90,0.0,0.0,0.0
2235757724417334351,60.0,13.00,85.00,0.0,0.0,0.0
8235697395119495581,60.0,16.00,108.00,0.0,0.0,0.0
5628351236084623530,60.0,6.00,62.00,0.0,0.0,0.0
4971802907030361663,60.0,14.50,101.50,0.0,0.0,0.0
7169713609408913639,60.0,14.50,101.50,0.0,0.0,0.0
1380408773664964485,60.0,11.00,77.00,0.0,0.0,0.0
8565383769277893407,60.0,7.75,86.75,0.0,0.0,0.0
955537157727089805,60.0,22.67,166.67,0.0,1.33,1.33
7200590057056772311,60.0,22.67,166.67,0.0,1.33,1.33
3211897325379988187,60.0,13.00,91.00,0.0,0.0,0.0
5392048184288427609,60.0,14.50,101.50,0.0,0.0,0.0
4510195465008456402,60.0,11.50,74.50,0.0,0.0,0.0
6076848897823271508,55.0,22.00,160.56,5.0,2.0,7.44
501557351127961254,60.0,23.98,167.88,0.0,0.0,0.0
2941025066380830836,55.0,22.00,158.73,5.0,2.0,9.27
4254094569675667688,55.0,22.00,158.73,5.0,2.0,9.27
115153419187560180,60.0,5.75,39.25,0.0,0.0,0.0
4156739902828553236,60.0,9.00,63.00,0.0,0.0,0.0
9111528416989178526,55.0,13.00,88.00,5.0,1.0,4.0
3835220596587037896,60.0,24.00,168.00,0.0,0.0,0.0
2542953027408836960,55.0,5.75,59.33,5.0,0.25,0.67
7285790908163849940,60.0,24.00,168.00,0.0,0.0,0.0
3270634808391144788,60.0,12.98,91.93,0.0,0.0,0.0
6815851310669318930,60.0,15.00,112.00,0.0,0.0,0.0
6231155138706641630,60.0,24.00,168.00,0.0,0.0,0.0
5855128953769458764,60.0,8.00,56.00,0.0,0.0,0.0
33890589481707677,55.0,6.42,49.83,5.0,0.58,2.17
1990338092077795300,60.0,13.50,94.50,0.0,0.0,0.0
4472598382664187693,60.0,8.00,88.00,0.0,0.0,0.0
826572836529302826,60.0,15.48,110.38,0.0,0.0,0.0
8566309947531911220,55.0,10.17,74.33,5.0,0.83,2.67
2795381466610309067,60.0,9.08,64.33,0.0,0.42,1.67
2046022316016370677,60.0,13.00,91.00,0.0,0.0,0.0
4129014816561330607,60.0,10.50,75.50,0.0,0.0,0.0
2668938902790339159,60.0,23.98,167.88,0.0,0.0,0.0
5925377423515621335,60.0,6.00,62.00,0.0,0.0,0.0
1322452402311950477,60.0,9.00,78.00,0.0,0.0,0.0
1755475395207733252,60.0,14.00,98.00,0.0,0.0,0.0
3078298048079012992,60.0,23.98,167.88,0.0,0.0,0.0
7208992689796712319,60.0,17.98,125.88,0.0,0.0,0.0
5633140668771691358,55.0,11.75,84.33,5.0,0.75,3.17
6797262641946338253,55.0,14.83,104.67,5.0,1.17,5.33
51023370911573601,60.0,24.00,98.50,0.0,0.0,0.0
3302025903868811555,60.0,12.00,91.00,0.0,0.0,0.0
7898009483253486425,60.0,9.00,63.00,0.0,0.0,0.0
7689785008463733217,60.0,10.42,84.92,0.0,0.33,1.58
5167312192215444391,60.0,12.00,86.00,0.0,0.0,0.0
6820464319592535639,60.0,10.75,78.25,0.0,0.0,0.0
7813267364657957598,60.0,7.83,68.42,0.0,0.17,0.58
8423925185179022516,60.0,12.98,94.92,0.0,0.0,0.0
741058985704573143,60.0,24.00,98.50,0.0,0.0,0.0
4879790923025410734,60.0,12.00,84.00,0.0,0.0,0.0
2710298948626202684,60.0,24.00,168.00,0.0,0.0,0.0
2888096798405660999,60.0,24.00,168.00,0.0,0.0,0.0
1567552817519038144,60.0,24.00,168.00,0.0,0.0,0.0
4841671293233281208,60.0,24.00,168.00,0.0,0.0,0.0
2580844124650066974,60.0,7.00,52.00,0.0,0.0,0.0
1898198222319616166,60.0,12.00,84.00,0.0,0.0,0.0
5924423145343943286,55.0,15.20,114.81,5.0,0.78,1.11
3134875978583147463,60.0,4.58,56.17,0.0,0.17,1.83
7158445365859473137,55.0,22.00,136.56,5.0,2.0,8.44
7805106599543131070,60.0,8.55,76.80,0.0,0.45,1.2
3042465185631957721,60.0,10.00,82.00,0.0,0.0,0.0
6218610446218045507,60.0,11.50,79.50,0.0,0.0,0.0
1949071400214342874,60.0,24.00,168.00,0.0,0.0,0.0
1432854633961317840,60.0,23.98,167.88,0.0,0.0,0.0
4422446310344119304,55.0,6.17,44.11,5.0,0.5,2.56
6801575961410839005,60.0,6.83,47.83,0.0,0.0,0.0
3655207464585092854,60.0,9.50,66.00,0.0,0.0,0.0
6161966538941654560,60.0,23.98,167.62,0.0,0.0,0.26
5577722409796050275,60.0,23.98,167.62,0.0,0.0,0.26
808041321894151693,60.0,9.50,66.50,0.0,0.0,0.0
4319734319707522753,55.0,22.00,159.50,5.0,2.0,8.5
6683720444757146601,60.0,12.98,91.93,0.0,0.0,0.0
3613631502626421174,60.0,12.98,91.93,0.0,0.0,0.0
6879350615676232760,55.0,11.33,75.58,5.0,0.67,2.42
7850793099411192374,60.0,11.50,82.50,0.0,0.0,0.0
4103554648134349157,60.0,7.55,58.30,0.0,0.45,1.7
4536632589623017319,60.0,24.00,168.00,0.0,0.0,0.0
602588104481781638,55.0,15.42,111.25,5.0,0.58,0.75
6818387988668717003,60.0,10.75,75.75,0.0,0.0,0.0
7057351888911608561,60.0,24.00,168.00,0.0,0.0,0.0
4038082880129066347,55.0,16.92,121.08,5.0,1.08,4.92
3876557958252412382,55.0,7.75,70.92,5.0,0.75,4.08
2724272645854795279,55.0,9.67,71.58,5.0,0.83,2.92
7672267501779500214,60.0,9.00,62.00,0.0,0.0,0.0
3772921641689359841,60.0,10.67,75.67,0.0,0.0,0.0
724510460620675058,60.0,17.98,125.88,0.0,0.0,0.0
1381832992700230547,60.0,17.98,125.88,0.0,0.0,0.0
6218085605817963210,60.0,17.98,125.88,0.0,0.0,0.0
5566890459838890998,60.0,17.98,125.88,0.0,0.0,0.0
6938630564937559750,60.0,6.00,54.00,0.0,0.0,0.0
6033078927093216807,60.0,7.75,69.50,0.0,0.0,0.0
637127477775232375,55.0,8.75,89.25,5.0,0.25,1.75
4993050751327963474,55.0,15.08,112.42,5.0,0.92,3.58
1153407512324830339,60.0,10.00,82.00,0.0,0.0,0.0
6742233759109170970,60.0,23.81,166.98,0.0,0.17,0.9
746998817248994557,55.0,12.17,89.42,5.0,0.83,3.58
943796259909873484,60.0,17.98,125.88,0.0,0.0,0.0
2549585195504836905,55.0,22.00,136.51,5.0,2.0,8.49
220388773230587556,60.0,23.98,167.61,0.0,0.0,0.27
5902744747163656783,60.0,23.98,167.61,0.0,0.0,0.27
8668319667939876657,60.0,14.00,97.00,0.0,0.0,0.0
6464814418768833640,60.0,8.75,97.75,0.0,0.0,0.0
7814613490143080955,60.0,7.50,50.50,0.0,0.0,0.0
4797317693423349894,60.0,10.83,76.83,0.0,0.17,0.17
4992021115724804976,60.0,24.00,168.00,0.0,0.0,0.0
6624913797865497995,60.0,24.00,168.00,0.0,0.0,0.0
9057883790352870183,55.0,9.50,70.67,5.0,0.5,1.33
744480156720127206,60.0,13.00,91.00,0.0,0.0,0.0
337562436345260694,55.0,14.00,100.50,5.0,1.0,4.5
7150774588280614833,60.0,23.67,166.69,0.0,0.33,1.31
1306364946253577092,60.0,23.67,166.69,0.0,0.33,1.31
448691451688410426,60.0,9.50,66.50,0.0,0.0,0.0
9047004875087379556,60.0,19.00,131.00,0.0,0.0,0.0
6124269087545417483,60.0,19.98,139.88,0.0,0.0,0.0
2975973623605520096,60.0,9.50,62.50,0.0,0.0,0.0
2256909378027986965,60.0,10.65,75.38,0.0,0.33,1.5
7278459549516720251,60.0,17.98,125.88,0.0,0.0,0.0
7792588807565640085,60.0,11.58,82.67,0.0,0.42,1.33
8178007183892912209,60.0,12.00,108.00,0.0,0.0,0.0
7467413687160703485,60.0,14.50,101.50,0.0,0.0,0.0
1499986363897846660,60.0,23.98,151.15,0.0,0.0,0.0
4265412792828948430,60.0,24.00,168.00,0.0,0.0,0.0
9200077896172924115,60.0,17.75,124.25,0.0,0.0,0.0
221640060735411187,60.0,9.08,60.92,0.0,0.42,1.58
2136144943359177381,55.0,8.25,59.94,5.0,0.75,3.06
1399525709367577531,60.0,12.98,91.93,0.0,0.0,0.0
7163819843034241474,60.0,24.00,167.83,0.0,0.0,0.17
2046614184745914480,60.0,7.00,47.00,0.0,0.0,0.0
7753932206671108647,60.0,16.00,108.00,0.0,0.0,0.0
4401653921139517495,60.0,17.98,125.88,0.0,0.0,0.0
6842397837840074931,60.0,8.00,52.00,0.0,0.0,0.0
4350475864477773885,60.0,24.00,168.00,0.0,0.0,0.0
1006003012278214453,60.0,24.00,168.00,0.0,0.0,0.0
2281529300902459064,60.0,7.00,83.00,0.0,0.0,0.0
1571173265321679331,60.0,23.98,167.88,0.0,0.0,0.0
1072565569128117545,55.0,14.47,106.81,5.0,1.03,1.69
4666928725443745168,60.0,24.00,168.00,0.0,0.0,0.0
1446943428124506978,60.0,24.00,168.00,0.0,0.0,0.0
4504100421655832941,60.0,9.50,68.50,0.0,0.0,0.0
4061536459139402475,60.0,14.00,104.92,0.0,0.25,0.58
6961914867439911240,60.0,9.00,63.00,0.0,0.0,0.0
7481409184162598392,60.0,23.83,166.88,0.0,0.17,1.12
4976226023251526043,60.0,23.83,166.88,0.0,0.17,1.12
7217842167753840373,60.0,10.00,86.00,0.0,0.0,0.0
163683871869387623,60.0,23.98,160.40,0.0,0.0,0.0
4746841575155957518,55.0,10.42,75.58,5.0,0.58,1.42
4810892313276300912,55.0,8.23,75.64,5.0,0.77,2.86
8427173852945542117,60.0,8.75,97.75,0.0,0.0,0.0
5188958697694597839,60.0,8.00,55.83,0.0,0.0,0.17
5891269432564446188,60.0,24.00,145.02,0.0,0.0,0.0
3296360220141577411,60.0,16.00,108.00,0.0,0.0,0.0
5301485687233194250,60.0,23.98,167.71,0.0,0.0,0.17
1673369251688803542,60.0,23.98,167.71,0.0,0.0,0.17
580069881451382554,60.0,9.50,65.75,0.0,0.0,0.25
3135339393645732970,60.0,12.98,90.88,0.0,0.0,0.0
7989454723645098680,60.0,22.25,158.99,0.0,1.75,9.01
707283889382250475,60.0,22.25,158.99,0.0,1.75,9.01
1060079720879560216,60.0,4.00,28.00,0.0,0.0,0.0
64920356735768709,55.0,6.92,49.56,5.0,0.58,2.94
1873215395956788062,60.0,11.00,78.00,0.0,0.0,0.0
5106957160255599987,55.0,9.75,70.58,5.0,0.75,2.92
8763590205942969561,60.0,24.00,168.00,0.0,0.0,0.0
5786863893081488674,60.0,22.25,159.11,0.0,1.75,8.89
7641397612788680533,60.0,22.25,159.11,0.0,1.75,8.89
7263129728113095915,60.0,10.67,76.00,0.0,0.33,1.0
6806274754953901313,60.0,10.00,69.00,0.0,0.0,0.0
4305225702261659498,60.0,13.00,91.00,0.0,0.0,0.0
5755467035444389296,60.0,8.00,87.58,0.0,0.0,0.92
6942699874578630879,60.0,23.83,167.25,0.0,0.17,0.75
5573822435355567205,50.0,22.00,158.83,10.0,2.0,9.17
8830826516871982201,50.0,22.00,158.83,10.0,2.0,9.17
4221608592302960370,55.0,13.08,96.67,5.0,0.92,3.33
7684223852601174802,60.0,24.00,145.00,0.0,0.0,0.0
7798524565075884389,60.0,24.00,168.00,0.0,0.0,0.0
8613896090528601205,60.0,24.00,168.00,0.0,0.0,0.0
174082200375603286,60.0,24.00,167.27,0.0,0.0,0.73
1526616343835862243,60.0,9.00,63.00,0.0,0.0,0.0
7824496333780314988,55.0,16.33,117.00,5.0,1.17,2.0
9007946568778509584,50.0,22.00,158.82,10.0,2.0,9.18
4177136368332916636,60.0,23.98,128.92,0.0,0.0,0.0
2874603265098716005,60.0,13.00,91.00,0.0,0.0,0.0
6537307614567953764,60.0,7.00,68.00,0.0,0.0,0.0
